Game ID,Total Bets,Total Winnings,Total Players,Players Lost,Odds,Casino Earnings,Timestamp,Casino Cumulative Earnings
264,1591578.43,424777.36,17086,14499,1.73,1166801.07,"4/11/2024, 3:11:21 PM",-25877348.92
265,1562065.46,48085.64,16430,16049,1.24,1513979.82,"4/11/2024, 3:11:40 PM",-24710547.85
266,1481254.49,65899.12,14988,14505,1.39,1415355.37,"4/11/2024, 3:12:00 PM",-23196568.03
267,1393046.47,438133.57,14559,12217,1.9,954912.90,"4/11/2024, 3:12:22 PM",-21781212.66
268,1608689.09,1660127.41,15275,8139,3.04,-51438.32,"4/11/2024, 3:12:47 PM",-20826299.76
269,1296582.91,4567428.00,15768,923,10.23,-3270845.09,"4/11/2024, 3:13:22 PM",-20877738.08
270,1097115.77,46453.65,15644,15151,1.22,1050662.12,"4/11/2024, 3:13:41 PM",-24148583.17
271,1070163.55,34955.82,10500,10500,1.11,1035207.73,"4/11/2024, 3:13:59 PM",-23097921.05
272,1196879.93,17790.46,13563,13356,1.18,1179089.47,"4/11/2024, 3:14:17 PM",-22062713.32
273,1146640.61,6642.88,10500,10500,1.05,1139997.73,"4/11/2024, 3:14:35 PM",-20883623.85
274,1066666.80,2222021.81,12565,4465,4.48,-1155355.01,"4/11/2024, 3:15:02 PM",-19743626.12
275,1250237.38,267411.76,14894,12733,1.65,982825.62,"4/11/2024, 3:15:23 PM",-20898981.13
276,1212768.27,252129.12,14199,11818,1.64,960639.15,"4/11/2024, 3:15:44 PM",-19916155.51
277,1157637.69,249098.75,13549,11383,1.62,908538.94,"4/11/2024, 3:16:05 PM",-18955516.36
278,1230219.14,0.00,10500,10500,1.05,1230219.14,"4/11/2024, 3:16:22 PM",-18046977.42
279,1155008.88,368745.26,12827,10394,1.98,786263.62,"4/11/2024, 3:16:44 PM",-16816758.28
280,1329376.21,44322.88,13521,13073,1.23,1285053.33,"4/11/2024, 3:17:03 PM",-16030494.66
281,1143432.18,278855.51,11724,9326,1.85,864576.67,"4/11/2024, 3:17:25 PM",-14745441.33
282,1241235.00,1591074.19,11683,5364,3.3,-349839.19,"4/11/2024, 3:17:50 PM",-13880864.66
283,1168883.33,101993.62,13212,11814,1.4,1066889.71,"4/11/2024, 3:18:09 PM",-14230703.85
284,839475.31,2832659.28,11054,870,27.28,-1993183.97,"4/11/2024, 3:18:58 PM",-13163814.14
285,797185.00,3123108.26,12508,289,14.23,-2325923.26,"4/11/2024, 3:19:36 PM",-15156998.11
286,881761.73,228546.69,12429,9739,1.88,653215.04,"4/11/2024, 3:19:58 PM",-17482921.37
287,824464.44,763355.31,10920,5462,2.66,61109.13,"4/11/2024, 3:20:22 PM",-16829706.33
288,812021.06,822340.63,12698,6455,2.41,-10319.57,"4/11/2024, 3:20:45 PM",-16768597.2
289,996675.22,36389.10,10500,10500,1.04,960286.12,"4/11/2024, 3:21:02 PM",-16778916.77
290,958208.79,178878.08,11509,9763,1.59,779330.71,"4/11/2024, 3:21:23 PM",-15818630.65
291,1035089.50,160967.72,12214,10813,1.39,874121.78,"4/11/2024, 3:21:43 PM",-15039299.94
292,921713.55,2489434.21,11744,1817,5.97,-1567720.66,"4/11/2024, 3:22:12 PM",-14165178.16
293,917107.20,2331545.47,13618,1660,5.74,-1414438.27,"4/11/2024, 3:22:42 PM",-15732898.82
294,901169.51,216718.31,13647,11237,1.65,684451.20,"4/11/2024, 3:23:03 PM",-17147337.09
295,821219.61,286209.26,12146,8940,1.84,535010.35,"4/11/2024, 3:23:25 PM",-16462885.89
296,1013425.86,32527.26,10500,10500,1.12,980898.60,"4/11/2024, 3:23:43 PM",-15927875.54
297,945713.66,952188.67,12523,6722,2.81,-6475.01,"4/11/2024, 3:24:07 PM",-14946976.94
298,1077593.64,309277.46,14356,11392,1.77,768316.18,"4/11/2024, 3:24:28 PM",-14953451.95
299,1099063.31,1369476.03,13300,5616,3.17,-270412.72,"4/11/2024, 3:24:53 PM",-14185135.77
300,933624.47,87740.42,13259,12063,1.41,845884.05,"4/11/2024, 3:25:13 PM",-14455548.49
301,910942.25,57924.22,12204,11367,1.27,853018.03,"4/11/2024, 3:25:32 PM",-13609664.44
302,918982.91,121022.59,11472,10045,1.45,797960.32,"4/11/2024, 3:25:52 PM",-12756646.41
303,1012409.16,0.00,10500,10500,1.02,1012409.16,"4/11/2024, 3:26:08 PM",-11958686.09
304,719475.18,88694.30,11172,10376,1.34,630780.88,"4/11/2024, 3:26:27 PM",-10946276.93
305,965820.49,0.00,10500,10500,1.03,965820.49,"4/11/2024, 3:26:44 PM",-10315496.05
306,853877.14,3649390.59,9783,191,21.84,-2795513.45,"4/11/2024, 3:27:29 PM",-9349675.56
307,898884.71,1932262.39,12391,2301,5.39,-1033377.68,"4/11/2024, 3:27:58 PM",-12145189.01
308,743980.69,2093700.68,11202,1035,6.73,-1349719.99,"4/11/2024, 3:28:29 PM",-13178566.69
309,800505.36,112255.24,11805,10325,1.45,688250.12,"4/11/2024, 3:28:49 PM",-14528286.68
310,715568.24,83936.07,9659,8355,1.42,631632.17,"4/11/2024, 3:29:09 PM",-13840036.56
311,754322.84,118958.24,9836,8725,1.33,635364.60,"4/11/2024, 3:29:28 PM",-13208404.39
312,795508.34,1073718.83,10238,4048,3.44,-278210.49,"4/11/2024, 3:29:53 PM",-12573039.79
313,965945.23,557867.60,13078,8653,2.18,408077.63,"4/11/2024, 3:30:16 PM",-12851250.28
314,908178.41,2577994.74,12506,1049,7.03,-1669816.33,"4/11/2024, 3:30:47 PM",-12443172.65
315,850629.51,2356714.79,12751,1276,6.77,-1506085.28,"4/11/2024, 3:31:18 PM",-14112988.98
316,823049.16,16685.37,10500,10500,1.07,806363.79,"4/11/2024, 3:31:35 PM",-15619074.26
317,605104.94,2422573.88,10271,484,16.99,-1817468.94,"4/11/2024, 3:32:16 PM",-14812710.47
318,904946.72,76049.28,13606,12585,1.48,828897.44,"4/11/2024, 3:32:36 PM",-16630179.41
319,878356.40,719885.82,12059,6664,2.68,158470.58,"4/11/2024, 3:33:00 PM",-15801281.97
320,1013550.69,331406.77,13359,10113,1.9,682143.92,"4/11/2024, 3:33:22 PM",-15642811.39
321,1029974.79,39307.20,13458,13010,1.17,990667.59,"4/11/2024, 3:33:40 PM",-14960667.47
322,956763.97,1421239.50,12421,4548,3.78,-464475.53,"4/11/2024, 3:34:06 PM",-13969999.88
323,1033714.67,531667.58,14324,9884,2.3,502047.09,"4/11/2024, 3:34:29 PM",-14434475.41
324,1054562.75,68070.82,13582,12566,1.31,986491.93,"4/11/2024, 3:34:49 PM",-13932428.32
325,1004749.74,0.00,10500,10500,1,1004749.74,"4/11/2024, 3:35:04 PM",-12945936.39
326,1118039.71,3864890.84,13869,1122,12.03,-2746851.13,"4/11/2024, 3:35:41 PM",-11941186.65
327,1009166.27,21609.40,10500,10500,1.11,987556.87,"4/11/2024, 3:35:59 PM",-14688037.78
328,975364.05,259321.16,12976,10531,1.83,716042.89,"4/11/2024, 3:36:20 PM",-13700480.91
329,1066503.14,3143619.30,13655,1216,7.66,-2077116.16,"4/11/2024, 3:36:53 PM",-12984438.02
330,1006188.71,47070.10,14093,13498,1.24,959118.61,"4/11/2024, 3:37:11 PM",-15061554.18
331,901279.85,197045.54,12815,10584,1.69,704234.31,"4/11/2024, 3:37:32 PM",-14102435.57
332,1099452.13,169473.75,13665,11962,1.5,929978.38,"4/11/2024, 3:37:52 PM",-13398201.26
333,1163668.68,249471.73,13545,11248,1.67,914196.95,"4/11/2024, 3:38:13 PM",-12468222.88
334,1189411.78,64262.34,13384,12844,1.23,1125149.44,"4/11/2024, 3:38:32 PM",-11554025.93
335,1161173.74,390137.82,12451,9691,2.02,771035.92,"4/11/2024, 3:38:54 PM",-10428876.49
336,1198819.63,0.00,0,0,1.2,1198819.63,"4/11/2024, 3:39:13 PM",-9657840.57
337,982964.60,0.00,10500,10500,1,982964.60,"4/11/2024, 3:39:28 PM",-8459020.94
338,1153022.16,110179.41,12118,11363,1.35,1042842.75,"4/11/2024, 3:39:48 PM",-7476056.34
339,1061241.86,160377.50,10598,9012,1.63,900864.36,"4/11/2024, 3:40:08 PM",-6433213.59
340,1031381.12,424819.35,10500,10500,1,606561.77,"4/11/2024, 3:40:46 PM",-5532349.23
341,971528.81,777392.93,10183,6073,3.1,194135.88,"4/11/2024, 3:41:11 PM",-4925787.46
342,861223.24,3107951.86,10602,1153,8.35,-2246728.62,"4/11/2024, 3:41:44 PM",-4731651.58
343,816470.26,46922.40,10926,10489,1.28,769547.86,"4/11/2024, 3:42:03 PM",-6978380.2
344,693265.36,1895486.99,9771,1841,6.03,-1202221.63,"4/11/2024, 3:42:32 PM",-6208832.34
345,724216.63,1725087.45,10808,2345,5.13,-1000870.82,"4/11/2024, 3:43:01 PM",-7411053.97
346,717062.81,3070009.75,10860,320,20.78,-2352946.94,"4/11/2024, 3:43:45 PM",-8411924.79
347,752279.55,180242.22,11304,9251,1.71,572037.33,"4/11/2024, 3:44:06 PM",-10764871.73
348,738700.53,78719.72,9867,8877,1.32,659980.81,"4/11/2024, 3:44:25 PM",-10192834.4
349,747509.66,158646.00,9516,7802,1.6,588863.66,"4/11/2024, 3:44:46 PM",-9532853.59
350,755206.18,3191207.20,10602,275,23.54,-2436001.02,"4/11/2024, 3:45:32 PM",-8943989.93
351,866445.91,397107.51,12226,8767,2.13,469338.40,"4/11/2024, 3:45:54 PM",-11379990.95
352,829064.34,67744.20,11409,10441,1.28,761320.14,"4/11/2024, 3:46:13 PM",-10910652.55
353,716457.92,1150551.27,9997,2994,4.29,-434093.35,"4/11/2024, 3:46:40 PM",-10149332.41
354,906779.74,152754.22,12791,11220,1.46,754025.52,"4/11/2024, 3:47:00 PM",-10583425.76
355,898728.45,171318.58,12091,10134,1.53,727409.87,"4/11/2024, 3:47:21 PM",-9829400.24
356,866244.55,1272134.76,11907,4199,3.69,-405890.21,"4/11/2024, 3:47:47 PM",-9101990.37
357,906336.78,741706.96,13105,7027,2.56,164629.82,"4/11/2024, 3:48:10 PM",-9507880.58
358,959895.95,178952.53,12766,10614,1.57,780943.42,"4/11/2024, 3:48:31 PM",-9343250.76
359,909414.94,192524.99,11818,9589,1.79,716889.95,"4/11/2024, 3:48:52 PM",-8562307.34
360,995227.63,33701.79,12438,12011,1.18,961525.84,"4/11/2024, 3:49:10 PM",-7845417.39
361,924684.47,7394.12,10500,10500,1.07,917290.35,"4/11/2024, 3:49:28 PM",-6883891.55
362,857718.47,1476445.87,10886,3984,4.76,-618727.40,"4/11/2024, 3:49:56 PM",-5966601.2
363,987089.95,28184.71,13008,12692,1.14,958905.24,"4/11/2024, 3:50:14 PM",-6585328.6
364,916667.77,679446.32,11181,6342,2.65,237221.45,"4/11/2024, 3:50:38 PM",-5626423.36
365,991934.11,210521.25,12027,9541,1.74,781412.86,"4/11/2024, 3:50:59 PM",-5389201.91
366,956674.39,193621.40,11638,9627,1.55,763052.99,"4/11/2024, 3:51:19 PM",-4607789.05
367,867186.61,139886.53,10842,9164,1.49,727300.08,"4/11/2024, 3:51:40 PM",-3844736.06
368,836097.28,846524.55,10210,4725,3.08,-10427.27,"4/11/2024, 3:52:04 PM",-3117435.98
369,954879.27,43307.81,11734,11237,1.19,911571.46,"4/11/2024, 3:52:23 PM",-3127863.25
370,837621.74,204344.31,10014,8010,1.64,633277.43,"4/11/2024, 3:52:44 PM",-2216291.79
371,849464.49,407537.08,9811,6510,2.02,441927.41,"4/11/2024, 3:53:06 PM",-1583014.36
372,990944.07,622477.13,10573,6140,2.22,368466.94,"4/11/2024, 3:53:28 PM",-1141086.95
373,943771.75,2006247.54,10429,1534,5.72,-1062475.79,"4/11/2024, 3:53:58 PM",-772620.01
374,849167.06,569955.19,10916,6275,2.34,279211.87,"4/11/2024, 3:54:21 PM",-1835095.8
375,777538.50,474112.49,10295,6182,2.09,303426.01,"4/11/2024, 3:54:43 PM",-1555883.93
376,705188.25,2669710.50,10504,225,14,-1964522.25,"4/11/2024, 3:55:22 PM",-1252457.92
377,745626.27,12367.91,11164,10995,1.32,733258.36,"4/11/2024, 3:55:41 PM",-3216980.17
378,703101.29,805925.14,9697,3722,3.19,-102823.85,"4/11/2024, 3:56:06 PM",-2483721.81
379,783350.04,2068893.13,11095,811,7.16,-1285543.09,"4/11/2024, 3:56:37 PM",-2586545.66
380,730552.24,83320.05,11357,9964,1.45,647232.19,"4/11/2024, 3:56:57 PM",-3872088.75
381,771965.55,995686.92,10720,3738,3.34,-223721.37,"4/11/2024, 3:57:22 PM",-3224856.56
382,872945.73,1495106.72,12126,2964,3.98,-622160.99,"4/11/2024, 3:57:49 PM",-3448577.93
383,873705.01,881858.35,12078,5277,3.04,-8153.34,"4/11/2024, 3:58:14 PM",-4070738.92
384,855903.68,750161.39,11950,5757,2.62,105742.29,"4/11/2024, 3:58:37 PM",-4078892.26
385,769591.61,16281.20,11877,11691,1.17,753310.41,"4/11/2024, 3:58:55 PM",-3973149.97
386,689319.68,35537.07,10759,10248,1.17,653782.61,"4/11/2024, 3:59:14 PM",-3219839.56
387,769314.51,293579.67,10600,8127,1.86,475734.84,"4/11/2024, 3:59:35 PM",-2566056.95
388,1000525.61,437637.62,12445,9264,1.78,562887.99,"4/11/2024, 3:59:57 PM",-2090322.11
389,920530.56,2448864.66,10500,10500,1.03,-1528334.10,"4/11/2024, 4:00:52 PM",-1527434.12
390,789297.38,2512195.60,11508,644,9.6,-1722898.22,"4/11/2024, 4:01:26 PM",-3055768.22
391,851015.16,75920.89,12372,11221,1.35,775094.27,"4/11/2024, 4:01:45 PM",-4778666.44
392,867445.21,2133179.10,11862,1270,6.19,-1265733.89,"4/11/2024, 4:02:15 PM",-4003572.17
393,817951.61,2989799.11,12549,226,15.79,-2171847.50,"4/11/2024, 4:02:55 PM",-5269306.06
394,770185.10,90379.10,12176,10828,1.39,679806.00,"4/11/2024, 4:03:15 PM",-7441153.56
395,758582.96,1430063.73,11222,2803,4.49,-671480.77,"4/11/2024, 4:03:42 PM",-6761347.56
396,876960.61,2075483.17,13207,2077,5.21,-1198522.56,"4/11/2024, 4:04:11 PM",-7432828.33
397,880006.95,239775.28,12585,9618,1.89,640231.67,"4/11/2024, 4:04:33 PM",-8631350.89
398,852940.99,11471.83,12421,12294,1.25,841469.16,"4/11/2024, 4:04:52 PM",-7991119.22
399,831196.45,40732.86,12097,11478,1.22,790463.59,"4/11/2024, 4:05:10 PM",-7149650.06
400,891714.87,1750865.46,12063,2603,4.86,-859150.59,"4/11/2024, 4:05:39 PM",-6359186.47
401,1049505.70,607842.29,14701,9842,2.23,441663.41,"4/11/2024, 4:06:01 PM",-7218337.06
402,901511.35,49404.64,12932,12228,1.22,852106.71,"4/11/2024, 4:06:20 PM",-6776673.65
403,859273.64,404380.41,12170,8741,2.08,454893.23,"4/11/2024, 4:06:43 PM",-5924566.94
404,1054343.44,2747613.12,13804,1092,9.89,-1693269.68,"4/11/2024, 4:07:17 PM",-5469673.71
405,966332.39,286816.47,13663,10908,1.8,679515.92,"4/11/2024, 4:07:39 PM",-7162943.39
406,870795.62,269053.30,12304,9610,1.7,601742.32,"4/11/2024, 4:08:00 PM",-6483427.47
407,930640.62,0.00,10500,10500,1.08,930640.62,"4/11/2024, 4:08:17 PM",-5881685.15
408,997290.92,152898.61,12506,11122,1.5,844392.31,"4/11/2024, 4:08:38 PM",-4951044.53
409,1078913.41,20078.77,10500,10500,1.09,1058834.64,"4/11/2024, 4:08:55 PM",-4106652.22
410,1064207.06,37346.38,10500,10500,1.06,1026860.68,"4/11/2024, 4:09:12 PM",-3047817.58
411,948649.95,701546.23,11163,6918,2.69,247103.72,"4/11/2024, 4:09:36 PM",-2020956.9
412,1086481.02,876525.32,13244,7679,2.34,209955.70,"4/11/2024, 4:09:59 PM",-1773853.18
413,1069259.69,187264.13,12949,10744,1.61,881995.56,"4/11/2024, 4:10:20 PM",-1563897.48
414,887364.74,372736.87,11570,8092,2.01,514627.87,"4/11/2024, 4:10:42 PM",-681901.92
415,987202.92,675027.79,11966,7318,2.18,312175.13,"4/11/2024, 4:11:05 PM",-167274.05
416,1004959.77,974819.61,11848,5681,2.5,30140.16,"4/11/2024, 4:11:29 PM",144901.08
417,870621.51,2837613.67,11904,762,8.48,-1966992.16,"4/11/2024, 4:12:02 PM",175041.24
418,853085.48,101042.97,12319,11257,1.32,752042.51,"4/11/2024, 4:12:21 PM",-1791950.92
419,694691.67,1901384.57,10761,1258,6.39,-1206692.90,"4/11/2024, 4:12:51 PM",-1039908.41
420,814433.56,1524918.47,12140,2468,4.63,-710484.91,"4/11/2024, 4:13:19 PM",-2246601.31
421,777529.29,1475544.29,12275,2387,4.53,-698015.00,"4/11/2024, 4:13:47 PM",-2957086.22
422,783520.49,55666.70,12636,11666,1.29,727853.79,"4/11/2024, 4:14:07 PM",-3655101.22
423,651240.96,2198397.83,10910,718,9.89,-1547156.87,"4/11/2024, 4:14:41 PM",-2927247.43
424,849869.56,94311.66,12821,11709,1.31,755557.90,"4/11/2024, 4:15:00 PM",-4474404.3
425,791741.19,96140.75,12246,11008,1.32,695600.44,"4/11/2024, 4:15:20 PM",-3718846.4
426,899817.80,63489.56,11956,11325,1.19,836328.24,"4/11/2024, 4:15:38 PM",-3023245.96
427,899148.59,140160.31,11318,9816,1.44,758988.28,"4/11/2024, 4:15:58 PM",-2186917.72
428,815536.19,2153777.94,11388,1409,6.3,-1338241.75,"4/11/2024, 4:16:28 PM",-1427929.44
429,1017523.92,270661.96,13482,11299,1.72,746861.96,"4/11/2024, 4:16:49 PM",-2766171.19
430,978971.72,251290.20,12695,10284,1.52,727681.52,"4/11/2024, 4:17:10 PM",-2019309.23
431,848337.19,1707418.86,12024,2715,4.87,-859081.67,"4/11/2024, 4:17:38 PM",-1291627.71
432,863569.18,2387230.21,13492,866,7.78,-1523661.03,"4/11/2024, 4:18:10 PM",-2150709.38
433,841975.40,384725.78,13223,9121,2.03,457249.62,"4/11/2024, 4:18:32 PM",-3674370.41
434,773485.46,2128125.93,12176,1207,10.94,-1354640.47,"4/11/2024, 4:19:08 PM",-3217120.79
435,817073.36,0.00,10500,10500,1,817073.36,"4/11/2024, 4:19:24 PM",-4571761.26
436,872102.56,24896.23,12362,11902,1.2,847206.33,"4/11/2024, 4:19:43 PM",-3754687.9
437,835262.20,1719836.71,11570,3170,4.87,-884574.51,"4/11/2024, 4:20:11 PM",-2907481.57
438,946415.14,2569286.50,14200,1136,7.06,-1622871.36,"4/11/2024, 4:20:42 PM",-3792056.08
439,856864.59,2542126.86,13826,1612,8.89,-1685262.27,"4/11/2024, 4:21:16 PM",-5414927.44
440,805870.54,134791.85,12751,10845,1.56,671078.69,"4/11/2024, 4:21:36 PM",-7100189.71
441,732378.67,1932183.71,11223,1489,8.15,-1199805.04,"4/11/2024, 4:22:08 PM",-6429111.02
442,785382.63,1626685.14,13216,3302,5.04,-841302.51,"4/11/2024, 4:22:37 PM",-7628916.06
443,916154.86,38469.07,13498,13093,1.15,877685.79,"4/11/2024, 4:22:55 PM",-8470218.57
444,787019.89,856457.91,11790,5939,3.09,-69438.02,"4/11/2024, 4:23:20 PM",-7592532.78
445,989690.34,2775402.47,14645,985,9.22,-1785712.13,"4/11/2024, 4:23:54 PM",-7661970.8
446,959061.82,145993.81,14231,12866,1.4,813068.01,"4/11/2024, 4:24:14 PM",-9447682.93
447,911248.07,50191.54,13205,12639,1.18,861056.53,"4/11/2024, 4:24:32 PM",-8634614.92
448,971632.80,11818.59,10500,10500,1.05,959814.21,"4/11/2024, 4:24:49 PM",-7773558.39
449,971289.81,113004.04,12968,11732,1.48,858285.77,"4/11/2024, 4:25:09 PM",-6813744.18
450,1137482.00,1238870.77,13688,6739,3.04,-101388.77,"4/11/2024, 4:25:34 PM",-5955458.41
451,1152529.54,1205584.21,15406,7557,2.77,-53054.67,"4/11/2024, 4:25:58 PM",-6056847.18
452,1170947.50,118069.93,15263,13930,1.38,1052877.57,"4/11/2024, 4:26:18 PM",-6109901.85
453,1118362.66,115199.45,13504,12524,1.29,1003163.21,"4/11/2024, 4:26:37 PM",-5057024.28
454,1079413.94,505926.13,12795,9549,2.03,573487.81,"4/11/2024, 4:26:59 PM",-4053861.07
455,1334140.85,938272.93,14718,9100,2.24,395867.92,"4/11/2024, 4:27:22 PM",-3480373.26
456,1171482.58,2470307.42,14556,3245,4.51,-1298824.84,"4/11/2024, 4:27:50 PM",-3084505.34
457,1069237.78,1126231.95,14713,6708,2.99,-56994.17,"4/11/2024, 4:28:15 PM",-4383330.18
458,1048850.91,0.00,10500,10500,1,1048850.91,"4/11/2024, 4:28:31 PM",-4440324.35
459,995559.28,63600.66,13525,12705,1.31,931958.62,"4/11/2024, 4:28:50 PM",-3391473.44
460,956884.87,36376.22,12465,12135,1.14,920508.65,"4/11/2024, 4:29:08 PM",-2459514.82
461,957331.34,24386.71,12026,11647,1.15,932944.63,"4/11/2024, 4:29:27 PM",-1539006.17
462,852982.36,3424816.50,11124,352,26.15,-2571834.14,"4/11/2024, 4:30:14 PM",-606061.54
463,1001547.59,317905.39,13825,11236,1.83,683642.20,"4/11/2024, 4:30:35 PM",-3177895.68
464,972319.35,236444.23,12790,10009,1.68,735875.12,"4/11/2024, 4:30:56 PM",-2494253.48
465,912608.59,1521132.47,12350,3441,3.87,-608523.88,"4/11/2024, 4:31:23 PM",-1758378.36
466,1035168.11,59551.58,13963,13116,1.26,975616.53,"4/11/2024, 4:31:42 PM",-2366902.24
467,850338.77,11802.25,10500,10500,1.08,838536.52,"4/11/2024, 4:31:59 PM",-1391285.71
468,932863.89,0.00,10500,10500,1.06,932863.89,"4/11/2024, 4:32:16 PM",-552749.19
469,896868.67,44779.07,11107,10573,1.22,852089.60,"4/11/2024, 4:32:35 PM",380114.7
470,962387.49,73375.39,10762,9819,1.32,889012.10,"4/11/2024, 4:32:54 PM",1232204.3
471,940739.87,26761.34,10693,10501,1.21,913978.53,"4/11/2024, 4:33:13 PM",2121216.4
472,925199.36,567877.52,9883,6877,2.32,357321.84,"4/11/2024, 4:33:35 PM",3035194.93
473,1179360.61,1485695.98,12182,4748,3.14,-306335.37,"4/11/2024, 4:34:00 PM",3392516.77
474,1048274.63,40216.19,12097,11654,1.16,1008058.44,"4/11/2024, 4:34:18 PM",3086181.4
475,880901.94,0.00,10500,10500,1.04,880901.94,"4/11/2024, 4:34:35 PM",4094239.84
476,881547.91,572469.46,9052,5900,2.41,309078.45,"4/11/2024, 4:34:59 PM",4975141.78
477,1138219.23,468450.49,11019,7955,1.98,669768.74,"4/11/2024, 4:35:21 PM",5284220.23
478,1011036.70,137191.45,10252,8780,1.46,873845.25,"4/11/2024, 4:35:41 PM",5953988.97
479,815553.19,0.00,10500,10500,1.05,815553.19,"4/11/2024, 4:35:58 PM",6827834.22
480,848843.38,6370.59,10500,10500,1.03,842472.79,"4/11/2024, 4:36:15 PM",7643387.41
481,818591.17,0.00,10500,10500,1.03,818591.17,"4/11/2024, 4:36:31 PM",8485860.2
482,781577.57,145204.92,6941,5917,1.73,636372.65,"4/11/2024, 4:36:52 PM",9304451.37
483,866334.78,897191.05,8105,3519,3.02,-30856.27,"4/11/2024, 4:37:17 PM",9940824.02
484,774617.45,3212128.21,9362,371,16.31,-2437510.76,"4/11/2024, 4:37:57 PM",9909967.75
485,750324.81,36570.40,9813,9628,1.27,713754.41,"4/11/2024, 4:38:16 PM",7472456.99
486,615219.38,1779869.83,8335,927,6.76,-1164650.45,"4/11/2024, 4:38:47 PM",8186211.4
487,808645.94,601899.19,9946,5647,2.42,206746.75,"4/11/2024, 4:39:10 PM",7021560.95
488,804901.35,717580.41,9717,4512,2.58,87320.94,"4/11/2024, 4:39:34 PM",7228307.7
489,693458.74,2717965.23,10340,268,21,-2024506.49,"4/11/2024, 4:40:18 PM",7315628.64
490,757104.45,514955.47,10326,5913,2.54,242148.98,"4/11/2024, 4:40:42 PM",5291122.15
491,742100.91,38080.91,9943,9456,1.19,704020.00,"4/11/2024, 4:41:00 PM",5533271.13
492,651532.93,283154.54,8428,6043,2.01,368378.39,"4/11/2024, 4:41:22 PM",6237291.13
493,836854.56,0.00,10500,10500,1.02,836854.56,"4/11/2024, 4:41:39 PM",6605669.52
494,792283.63,625706.53,9700,5242,2.54,166577.10,"4/11/2024, 4:42:02 PM",7442524.08
495,957934.70,100458.89,11454,10368,1.41,857475.81,"4/11/2024, 4:42:22 PM",7609101.18
496,770324.96,2775290.17,10150,558,9.22,-2004965.21,"4/11/2024, 4:42:55 PM",8466576.99
497,885612.47,385518.57,11403,8393,1.95,500093.90,"4/11/2024, 4:43:17 PM",6461611.78
498,763047.02,2341627.14,10883,620,9.43,-1578580.12,"4/11/2024, 4:43:51 PM",6961705.68
499,794249.38,86487.85,11131,9921,1.38,707761.53,"4/11/2024, 4:44:10 PM",5383125.56
500,769357.57,19650.03,10500,10500,1.09,749707.54,"4/11/2024, 4:44:28 PM",6090887.09
501,808693.92,23093.08,10500,10500,1.03,785600.84,"4/11/2024, 4:44:45 PM",6840594.63
502,769338.29,25104.31,10500,10500,1.11,744233.98,"4/11/2024, 4:45:03 PM",7626195.47
503,772988.36,1319415.93,9324,2980,4.42,-546427.57,"4/11/2024, 4:45:30 PM",8370429.45
504,970399.30,888581.83,12179,6238,2.73,81817.47,"4/11/2024, 4:45:54 PM",7824001.88
505,874267.50,1060216.45,11588,4436,3.18,-185948.95,"4/11/2024, 4:46:18 PM",7905819.35
506,841651.94,2238926.80,11741,1171,6.63,-1397274.86,"4/11/2024, 4:46:49 PM",7719870.4
507,834737.55,68647.70,11720,10698,1.34,766089.85,"4/11/2024, 4:47:08 PM",6322595.54
508,636936.77,2650827.86,9685,121,19.18,-2013891.09,"4/11/2024, 4:47:51 PM",7088685.39
509,746753.71,140361.36,11677,10191,1.5,606392.35,"4/11/2024, 4:48:11 PM",5074794.3
510,792581.73,3829.89,10500,10500,1.04,788751.84,"4/11/2024, 4:48:28 PM",5681186.65
511,756895.29,204687.04,9742,8190,1.72,552208.25,"4/11/2024, 4:48:49 PM",6469938.49
512,955079.20,2253342.66,11553,1866,5.27,-1298263.46,"4/11/2024, 4:49:18 PM",7022146.74
